scorer,DLC_resnet50_ElephantAggressionMay21shuffle1_3000,DLC_resnet50_ElephantAggressionMay21shuffle1_3000,DLC_resnet50_ElephantAggressionMay21shuffle1_3000,DLC_resnet50_ElephantAggressionMay21shuffle1_3000,DLC_resnet50_ElephantAggressionMay21shuffle1_3000,DLC_resnet50_ElephantAggressionMay21shuffle1_3000,DLC_resnet50_ElephantAggressionMay21shuffle1_3000,DLC_resnet50_ElephantAggressionMay21shuffle1_3000,DLC_resnet50_ElephantAggressionMay21shuffle1_3000,DLC_resnet50_ElephantAggressionMay21shuffle1_3000,DLC_resnet50_ElephantAggressionMay21shuffle1_3000,DLC_resnet50_ElephantAggressionMay21shuffle1_3000,DLC_resnet50_ElephantAggressionMay21shuffle1_3000,DLC_resnet50_ElephantAggressionMay21shuffle1_3000,DLC_resnet50_ElephantAggressionMay21shuffle1_3000,DLC_resnet50_ElephantAggressionMay21shuffle1_3000,DLC_resnet50_ElephantAggressionMay21shuffle1_3000,DLC_resnet50_ElephantAggressionMay21shuffle1_3000,DLC_resnet50_ElephantAggressionMay21shuffle1_3000,DLC_resnet50_ElephantAggressionMay21shuffle1_3000,DLC_resnet50_ElephantAggressionMay21shuffle1_3000
bodyparts,trunk_tip,trunk_tip,trunk_tip,head,head,head,left_ear,left_ear,left_ear,right_ear,right_ear,right_ear,tail,tail,tail,front_legs,front_legs,front_legs,back_legs,back_legs,back_legs
coords,x,y,likelihood,x,y,likelihood,x,y,likelihood,x,y,likelihood,x,y,likelihood,x,y,likelihood,x,y,likelihood
0,203.0840301513672,453.5224609375,0.12289025634527206,315.2053527832031,411.83941650390625,0.03680220991373062,293.04620361328125,428.07916259765625,0.1374845802783966,315.2974853515625,420.6454162597656,0.41857415437698364,218.36521911621094,459.0993957519531,0.028610913082957268,213.85614013671875,465.89208984375,0.29238754510879517,215.4501495361328,466.4009704589844,0.15057794749736786
1,203.0840301513672,453.5224609375,0.12289025634527206,315.2053527832031,411.83941650390625,0.03680220991373062,293.04620361328125,428.07916259765625,0.1374845802783966,315.2974853515625,420.6454162597656,0.41857415437698364,218.36521911621094,459.0993957519531,0.028610913082957268,213.85614013671875,465.89208984375,0.29238754510879517,215.4501495361328,466.4009704589844,0.15057794749736786
2,247.6643829345703,501.73486328125,0.059719961136579514,234.24981689453125,507.8624267578125,0.040873780846595764,135.57086181640625,524.0429077148438,0.04618820548057556,246.07757568359375,451.9188537597656,0.17055614292621613,254.95596313476562,509.4438781738281,0.05850234255194664,238.755859375,507.8064270019531,0.132957324385643,252.22152709960938,508.3785400390625,0.18266044557094574
3,247.9302978515625,501.5602111816406,0.06370863318443298,231.9043426513672,507.3521423339844,0.047160398215055466,135.81053161621094,523.775146484375,0.04749260097742081,248.10952758789062,451.76226806640625,0.16409753262996674,255.44712829589844,508.7782287597656,0.06009932607412338,240.4571533203125,508.6661682128906,0.1431197226047516,253.28404235839844,508.99188232421875,0.18395233154296875
4,249.44723510742188,501.179443359375,0.054191067814826965,229.913818359375,507.52911376953125,0.035959795117378235,135.39671325683594,536.6585083007812,0.05642189458012581,257.933837890625,455.11383056640625,0.18305635452270508,255.07276916503906,508.1681213378906,0.03927793353796005,242.4678192138672,508.3576354980469,0.13060086965560913,257.0680847167969,513.3872680664062,0.15945038199424744
5,250.59938049316406,502.88702392578125,0.05514751747250557,295.7522888183594,540.1777954101562,0.05669030174612999,271.2550354003906,505.8600158691406,0.047212742269039154,263.4139404296875,454.6915588378906,0.14489495754241943,253.33856201171875,506.6825256347656,0.03423016145825386,246.12173461914062,507.5826416015625,0.12108087539672852,263.7168884277344,515.2166748046875,0.10819315910339355
6,250.61558532714844,502.23468017578125,0.07514248043298721,292.7547607421875,526.1271362304688,0.056907396763563156,297.6893615722656,524.4661865234375,0.06307848542928696,264.52850341796875,453.16802978515625,0.09258031845092773,270.3756408691406,509.6674499511719,0.034944936633110046,256.3592834472656,509.3511047363281,0.1501956731081009,271.3932189941406,516.7936401367188,0.08619654178619385
7,294.6642761230469,518.3113403320312,0.0587335079908371,293.97686767578125,527.3071899414062,0.08249668776988983,296.98870849609375,524.0355224609375,0.07756916433572769,276.96771240234375,470.261962890625,0.14749956130981445,294.9393005371094,521.8612670898438,0.035485245287418365,264.75335693359375,515.0452270507812,0.1295127421617508,194.58056640625,456.2296142578125,0.10866077244281769
8,280.25909423828125,514.7040405273438,0.06015651673078537,294.3950500488281,528.1301879882812,0.06015449017286301,296.7653503417969,506.38531494140625,0.055050045251846313,280.1747131347656,466.8708801269531,0.1829782873392105,200.93763732910156,464.8103942871094,0.05027221143245697,278.91650390625,516.2898559570312,0.17857837677001953,196.1489715576172,455.91143798828125,0.14919033646583557
9,294.3221435546875,517.398681640625,0.07217448949813843,239.2067413330078,316.3275146484375,0.05853581801056862,197.9409942626953,323.62353515625,0.048313841223716736,286.6211242675781,479.2469787597656,0.1295776516199112,201.55325317382812,465.5630798339844,0.054926708340644836,292.5734558105469,526.0310668945312,0.18258807063102722,201.73663330078125,458.3695068359375,0.1463194340467453
10,294.7761535644531,516.039306640625,0.04165372997522354,311.9354553222656,542.9718017578125,0.05762302130460739,197.7821044921875,322.0841979980469,0.07824673503637314,296.2767333984375,483.03594970703125,0.13259422779083252,196.88697814941406,467.27099609375,0.0372580923140049,314.2081604003906,534.6825561523438,0.11432214826345444,198.8542938232422,467.23883056640625,0.10874980688095093
11,328.5431823730469,538.7333374023438,0.053414419293403625,213.51905822753906,549.8137817382812,0.06904669851064682,197.380615234375,321.3712463378906,0.09142619371414185,239.1920166015625,329.5985412597656,0.07565607130527496,207.4553680419922,467.36346435546875,0.07111310958862305,323.3913879394531,546.75146484375,0.18932954967021942,337.510009765625,543.1099853515625,0.13258835673332214
12,326.70782470703125,533.9114379882812,0.05265408754348755,212.50286865234375,557.584228515625,0.1001938208937645,198.20713806152344,322.6098327636719,0.11702368408441544,239.5841064453125,328.7839660644531,0.06648804992437363,207.4675750732422,467.6359558105469,0.06822168827056885,323.1020202636719,540.1902465820312,0.1886618584394455,208.42141723632812,474.22113037109375,0.12089590728282928
13,298.1013488769531,502.666259765625,0.04325387626886368,230.3184356689453,557.8869018554688,0.06460326164960861,199.46812438964844,322.3643798828125,0.09686717391014099,239.9779052734375,328.4073181152344,0.06027569621801376,208.58761596679688,467.96868896484375,0.07839175313711166,315.4983825683594,528.7908325195312,0.12313028424978256,210.0211639404297,475.0379638671875,0.13319849967956543
14,218.61570739746094,472.245361328125,0.04045679792761803,241.7822265625,560.001708984375,0.06374466419219971,200.61355590820312,324.1057434082031,0.10732026398181915,239.75120544433594,328.6562805175781,0.06864417344331741,209.3079376220703,467.5469970703125,0.08101297169923782,208.25637817382812,472.6450500488281,0.1361352801322937,206.23500061035156,471.8832092285156,0.122153140604496
15,314.395263671875,515.7257080078125,0.049822501838207245,235.3794403076172,324.4562072753906,0.03635966032743454,201.08660888671875,323.4023742675781,0.0908106192946434,238.92279052734375,328.59222412109375,0.0718950480222702,209.7170867919922,468.58349609375,0.06526699662208557,207.15614318847656,471.5439147949219,0.11404053121805191,211.42950439453125,475.4135437011719,0.12454202771186829
16,329.56439208984375,516.0084838867188,0.05089414492249489,281.32110595703125,548.3543090820312,0.0977647453546524,201.10499572753906,322.8186340332031,0.08969086408615112,239.4009552001953,328.7075500488281,0.0689697265625,211.44888305664062,468.6026916503906,0.07522910833358765,206.63841247558594,471.2510681152344,0.13024164736270905,211.13381958007812,475.61822509765625,0.13031941652297974
17,330.38018798828125,522.7677612304688,0.057249538600444794,224.1214141845703,563.0794677734375,0.059317782521247864,220.3299102783203,473.5922546386719,0.09692997485399246,317.6971435546875,549.5877685546875,0.057174988090991974,212.56454467773438,468.55731201171875,0.09949332475662231,207.68740844726562,472.7584533691406,0.16960594058036804,214.6239776611328,473.29962158203125,0.1720689982175827
18,318.0821838378906,518.5861206054688,0.06217402592301369,311.9302978515625,525.4370727539062,0.08646796643733978,211.12745666503906,323.6377868652344,0.08708637952804565,317.55810546875,531.1688842773438,0.0662926733493805,213.9843292236328,469.61114501953125,0.09723170846700668,312.7188415527344,528.2198486328125,0.19315804541110992,316.6711730957031,523.883544921875,0.19513162970542908
19,265.8712158203125,492.6363830566406,0.08074820786714554,313.4820556640625,525.1377563476562,0.053932175040245056,212.78173828125,323.4951171875,0.0912492573261261,253.69142150878906,330.4866027832031,0.045194052159786224,214.25924682617188,470.12530517578125,0.07283803820610046,208.22010803222656,470.7789306640625,0.1170283854007721,212.7529296875,471.1501770019531,0.2667752206325531
20,266.0755615234375,493.0519714355469,0.05594031885266304,314.0904846191406,525.552490234375,0.050705697387456894,216.85418701171875,322.1564636230469,0.07121744006872177,254.0590362548828,329.5284729003906,0.05661432445049286,225.93760681152344,467.91510009765625,0.03707645460963249,208.40379333496094,471.2756652832031,0.14889901876449585,213.99903869628906,470.1031494140625,0.3467322289943695
21,264.98297119140625,493.5228576660156,0.06999553740024567,314.6017761230469,526.0841674804688,0.03688181936740875,216.46229553222656,321.2336730957031,0.11093579232692719,255.1868896484375,330.2330627441406,0.06186097115278244,226.0116424560547,467.5555114746094,0.031981781125068665,219.8875732421875,474.1309814453125,0.10234829783439636,213.0487518310547,467.10784912109375,0.2425190508365631
22,265.3365783691406,494.1549377441406,0.06966716051101685,251.06307983398438,325.8113098144531,0.040175244212150574,236.3964385986328,472.6164245605469,0.08575182408094406,254.70401000976562,330.2471923828125,0.08050157874822617,235.4843292236328,474.7834777832031,0.0302581824362278,215.5506134033203,473.5074768066406,0.1050470620393753,213.20823669433594,466.0303955078125,0.1496538370847702
23,264.2774353027344,494.2283630371094,0.09298893064260483,250.83462524414062,325.3252258300781,0.049280088394880295,219.82229614257812,321.76153564453125,0.09356080740690231,254.8969268798828,330.4394836425781,0.08019714057445526,268.0676574707031,494.427734375,0.027680637314915657,215.93368530273438,467.4943542480469,0.07194947451353073,212.63063049316406,466.0978698730469,0.13857494294643402
24,263.9451599121094,492.5640563964844,0.09819221496582031,250.83091735839844,325.9906005859375,0.040799614042043686,300.2647705078125,412.3379211425781,0.0762258991599083,255.7117462158203,330.6595153808594,0.05572684854269028,270.07513427734375,494.76837158203125,0.02739335037767887,217.43003845214844,468.2667541503906,0.0713484063744545,226.72877502441406,477.27313232421875,0.09915316104888916
25,254.737060546875,489.42779541015625,0.10405511409044266,251.4786834716797,325.95269775390625,0.04401228949427605,229.0697479248047,324.5741271972656,0.06956484168767929,341.4477233886719,569.246337890625,0.06094967573881149,271.4678649902344,495.1511535644531,0.031640954315662384,218.1710205078125,469.4456787109375,0.07518131285905838,227.03005981445312,475.7857971191406,0.09595559537410736
26,253.0758819580078,488.63232421875,0.0781915932893753,251.98635864257812,326.3539123535156,0.04425965994596481,218.60646057128906,322.497314453125,0.07676421105861664,256.9894714355469,331.160400390625,0.05730060487985611,273.3217468261719,496.16864013671875,0.019701873883605003,218.49192810058594,469.4667053222656,0.057012613862752914,227.2323760986328,474.8568115234375,0.0889139175415039
27,252.0269317626953,489.0477600097656,0.06035856902599335,252.60182189941406,326.0755920410156,0.04375723376870155,219.0203857421875,322.5646667480469,0.07554549723863602,285.2300109863281,542.5577392578125,0.05919775366783142,310.92620849609375,522.69775390625,0.01646466925740242,217.96910095214844,472.27142333984375,0.05691540241241455,310.2929382324219,528.48583984375,0.10169282555580139
28,251.8086395263672,488.2314453125,0.05020203813910484,253.03814697265625,326.0911560058594,0.038717061281204224,218.6741180419922,323.3590393066406,0.07321415841579437,284.849365234375,542.4998779296875,0.062492311000823975,283.05126953125,411.55401611328125,0.02629563957452774,218.93516540527344,470.635009765625,0.050722915679216385,309.13580322265625,526.5902099609375,0.07778993993997574
29,248.2036895751953,477.90582275390625,0.03419383242726326,252.73629760742188,327.03411865234375,0.05085296928882599,218.45420837402344,323.91827392578125,0.07778651267290115,284.9424133300781,541.645751953125,0.0662376880645752,287.0249328613281,510.0849609375,0.018646400421857834,273.79296875,512.7923583984375,0.04523611068725586,288.34588623046875,511.64263916015625,0.055800095200538635
30,230.0778045654297,474.1236267089844,0.0364021472632885,252.7696990966797,326.9017639160156,0.058304786682128906,218.82998657226562,324.2103576660156,0.07877576351165771,256.5230712890625,332.1409912109375,0.062099095433950424,269.96441650390625,507.7008972167969,0.020374247804284096,273.81768798828125,511.4195251464844,0.05810365453362465,288.0429382324219,511.3992004394531,0.06658413261175156
31,263.4214782714844,404.7947998046875,0.046830132603645325,245.2547607421875,523.8193969726562,0.04968470335006714,219.23095703125,323.7919006347656,0.0715898796916008,256.27862548828125,332.1322326660156,0.05155906453728676,270.01806640625,507.67266845703125,0.03307367116212845,274.09442138671875,510.7449035644531,0.05759769305586815,272.0789489746094,509.1332092285156,0.06862019747495651
32,279.1871337890625,504.7922058105469,0.043062955141067505,253.06434631347656,327.0491027832031,0.042621683329343796,218.76065063476562,324.51959228515625,0.07536450773477554,286.11688232421875,510.6745910644531,0.04929255694150925,269.2136535644531,506.973388671875,0.03441808000206947,274.6401062011719,509.0024719238281,0.08531039208173752,286.2670593261719,511.9881286621094,0.11288877576589584
33,264.0793762207031,403.64208984375,0.06210489943623543,263.4762268066406,411.7229309082031,0.0392267107963562,218.68359375,324.5767517089844,0.0863850936293602,302.90625,463.4071960449219,0.05871434137225151,267.5066833496094,409.11572265625,0.03540954366326332,274.63079833984375,509.17376708984375,0.07290929555892944,279.8714599609375,510.3670654296875,0.09540105611085892
34,264.25787353515625,404.2071533203125,0.05530562251806259,253.52406311035156,327.76971435546875,0.047357749193906784,296.6711120605469,460.28094482421875,0.11381818354129791,299.2139587402344,451.3742370605469,0.06508158892393112,266.61279296875,409.6859436035156,0.03656397759914398,274.5880126953125,508.3748779296875,0.06220899149775505,279.9928894042969,512.6774291992188,0.10390353947877884
35,264.9010009765625,403.72308349609375,0.06379907578229904,254.5750732421875,328.4352722167969,0.050879646092653275,218.20921325683594,325.04937744140625,0.09475258737802505,298.8820495605469,451.3343200683594,0.0620986744761467,266.07598876953125,410.3553771972656,0.03725065663456917,263.4271545410156,504.21636962890625,0.06978482007980347,279.18505859375,514.3486938476562,0.10154440999031067
36,266.116455078125,402.2436828613281,0.046465564519166946,252.75392150878906,324.84173583984375,0.06435450911521912,217.5323486328125,325.6669921875,0.09036095440387726,257.4906921386719,334.2411804199219,0.04006720706820488,266.271240234375,410.60284423828125,0.022780001163482666,263.7852478027344,504.46234130859375,0.054127275943756104,271.7002868652344,509.6246337890625,0.0906531810760498
37,237.19236755371094,395.71624755859375,0.042416494339704514,252.0970916748047,325.3122253417969,0.05177744850516319,217.24526977539062,326.9751892089844,0.06972324848175049,269.3598937988281,513.665283203125,0.035481009632349014,269.5026550292969,508.5857849121094,0.024127783253788948,267.14556884765625,505.6304016113281,0.05304592102766037,271.2607421875,509.3619384765625,0.0841216966509819
38,240.62464904785156,394.9893493652344,0.053283292800188065,252.00852966308594,325.9750061035156,0.057079073041677475,225.60804748535156,334.72674560546875,0.07223784178495407,282.9884033203125,446.6158752441406,0.0690365806221962,250.1495361328125,409.2652282714844,0.015254522673785686,262.45928955078125,504.5833435058594,0.03551812842488289,275.2017822265625,511.11181640625,0.04133762791752815
39,244.33340454101562,403.6670227050781,0.08235432207584381,254.5101776123047,329.4691467285156,0.058369722217321396,280.379150390625,459.5107116699219,0.07703813910484314,285.23504638671875,449.3888854980469,0.05422455072402954,250.36497497558594,408.8307189941406,0.03264610096812248,250.63099670410156,412.59765625,0.04648097604513168,254.65025329589844,411.9200744628906,0.03667430952191353
40,234.27980041503906,397.1408386230469,0.08400855213403702,255.4102020263672,329.0709228515625,0.053098004311323166,253.97195434570312,412.0510559082031,0.07718878984451294,254.88352966308594,418.43743896484375,0.03557460382580757,249.8487091064453,409.26226806640625,0.03477790579199791,250.7811737060547,412.2288818359375,0.05102936178445816,241.68045043945312,393.9422607421875,0.0438888743519783
41,233.26612854003906,396.85406494140625,0.09493368864059448,255.3737335205078,328.8565979003906,0.06116028130054474,252.09764099121094,412.4412536621094,0.11032646149396896,254.40541076660156,418.00714111328125,0.060586392879486084,249.41693115234375,409.4983825683594,0.052876245230436325,249.85208129882812,410.8401794433594,0.09488626569509506,252.8009796142578,411.70965576171875,0.07960186898708344
42,232.43699645996094,396.7196350097656,0.10095666348934174,255.1822052001953,328.91424560546875,0.06130703166127205,251.39894104003906,411.3692626953125,0.1268814206123352,255.47125244140625,416.981201171875,0.06048780679702759,250.3273162841797,409.4239501953125,0.047288596630096436,248.70858764648438,410.92755126953125,0.0934324860572815,252.41964721679688,411.6693420410156,0.08189883083105087
43,232.31568908691406,397.3349914550781,0.11577138304710388,254.82337951660156,328.9642028808594,0.05895081162452698,251.3255157470703,412.7998352050781,0.08348087966442108,253.53762817382812,344.654052734375,0.039346665143966675,236.13888549804688,391.74188232421875,0.03202211484313011,235.37973022460938,402.57196044921875,0.059325698763132095,241.3781280517578,395.0675964355469,0.06515337526798248
44,232.02706909179688,396.7575378417969,0.09449491649866104,255.09872436523438,329.37432861328125,0.0549817755818367,253.4082489013672,411.68701171875,0.09347802400588989,253.76231384277344,344.72747802734375,0.04305877164006233,233.296630859375,399.5322570800781,0.031190576031804085,233.4215545654297,397.42291259765625,0.05915297940373421,239.68084716796875,395.32098388671875,0.0725029930472374
45,231.39120483398438,396.1701354980469,0.07921058684587479,255.02130126953125,329.5902404785156,0.053719718009233475,254.25460815429688,412.6159362792969,0.07801501452922821,253.62091064453125,344.76220703125,0.03995524346828461,232.9605255126953,400.5084228515625,0.03418872132897377,231.18075561523438,402.5718078613281,0.06696510314941406,239.41380310058594,396.52056884765625,0.060012247413396835
46,229.3578643798828,396.5090637207031,0.054317403584718704,254.61695861816406,329.15753173828125,0.05669097974896431,255.2823028564453,412.32940673828125,0.08230448514223099,253.50689697265625,344.77642822265625,0.04019689932465553,232.85308837890625,401.27362060546875,0.018092146143317223,232.79244995117188,401.9459228515625,0.04773322120308876,238.9525909423828,395.857177734375,0.04500865936279297
47,228.6291961669922,396.2530212402344,0.04857420548796654,254.4953155517578,329.1164245605469,0.05607623979449272,252.67494201660156,411.0647888183594,0.08165542036294937,256.5037841796875,336.3283386230469,0.03641083836555481,232.92214965820312,402.26727294921875,0.016074078157544136,232.6027069091797,403.1405029296875,0.03517420217394829,247.46591186523438,410.8326416015625,0.03915710747241974
48,226.25985717773438,394.75787353515625,0.04954845458269119,253.6575469970703,328.8392333984375,0.05549544095993042,223.88648986816406,335.65142822265625,0.07301071286201477,253.02871704101562,345.2989807128906,0.035452116280794144,233.90965270996094,402.2542724609375,0.016276001930236816,231.8594970703125,402.7548828125,0.03363471105694771,233.57794189453125,472.6947021484375,0.04417005553841591
49,233.6021728515625,403.876708984375,0.047319695353507996,254.6153564453125,328.4443664550781,0.043344106525182724,240.3840789794922,408.197021484375,0.09408082813024521,252.63629150390625,345.26556396484375,0.031124815344810486,233.6729736328125,403.7774658203125,0.01926390640437603,233.5554962158203,403.1280822753906,0.027114026248455048,233.74179077148438,472.9875183105469,0.0454922690987587
